CodigoPrestador,RangoDias,Hospitaloccupancy
50010209201,2019-12-02,14
50010209201,2019-12-03,14
50010209201,2019-12-04,13
50010209201,2019-12-05,16
50010209201,2019-12-06,21
50010209201,2019-12-07,13
50010209201,2019-12-08,13
50010209201,2019-12-09,15
50010209201,2019-12-10,22
50010209201,2019-12-11,19
50010209201,2019-12-12,23
50010209201,2019-12-13,23
50010209201,2019-12-14,27
50010209201,2019-12-15,19
50010209201,2019-12-16,23
50010209201,2019-12-17,28
50010209201,2019-12-18,21
50010209201,2019-12-19,29
50010209201,2019-12-20,25
50010209201,2019-12-21,26
50010209201,2019-12-22,17
50010209201,2019-12-23,36
50010209201,2019-12-24,28
50010209201,2019-12-25,23
50010209201,2019-12-26,62
50010209201,2019-12-27,54
50010209201,2019-12-28,65
50010209201,2019-12-29,69
50010209201,2019-12-30,69
50010209201,2019-12-31,43
50010209201,2020-01-01,45
50010209201,2020-01-02,49
50010209201,2020-01-03,65
50010209201,2020-01-04,59
50010209201,2020-01-05,51
50010209201,2020-01-06,52
50010209201,2020-01-07,62
50010209201,2020-01-08,59
50010209201,2020-01-09,58
50010209201,2020-01-10,65
50010209201,2020-01-11,58
50010209201,2020-01-12,62
50010209201,2020-01-13,75
50010209201,2020-01-14,56
50010209201,2020-01-15,72
50010209201,2020-01-16,78
50010209201,2020-01-17,70
50010209201,2020-01-18,67
50010209201,2020-01-19,64
50010209201,2020-01-20,71
50010209201,2020-01-21,74
50010209201,2020-01-22,79
50010209201,2020-01-23,60
50010209201,2020-01-24,77
50010209201,2020-01-25,61
50010209201,2020-01-26,47
50010209201,2020-01-27,71
50010209201,2020-01-28,67
50010209201,2020-01-29,69
50010209201,2020-01-30,64
50010209201,2020-01-31,77
50010209201,2020-02-01,66
50010209201,2020-02-02,71
50010209201,2020-02-03,62
50010209201,2020-02-04,67
50010209201,2020-02-05,60
50010209201,2020-02-06,72
50010209201,2020-02-07,72
50010209201,2020-02-08,61
50010209201,2020-02-09,54
50010209201,2020-02-10,81
50010209201,2020-02-11,70
50010209201,2020-02-12,69
50010209201,2020-02-13,71
50010209201,2020-02-14,51
50010209201,2020-02-15,69
50010209201,2020-02-16,60
50010209201,2020-02-17,64
50010209201,2020-02-18,57
50010209201,2020-02-19,67
50010209201,2020-02-20,58
50010209201,2020-02-21,73
50010209201,2020-02-22,50
50010209201,2020-02-23,49
50010209201,2020-02-24,59
50010209201,2020-02-25,48
50010209201,2020-02-26,54
50010209201,2020-02-27,61
50010209201,2020-02-28,49
50010209201,2020-02-29,58
50010209201,2020-03-01,55
50010209201,2020-03-02,63
50010209201,2020-03-03,57
50010209201,2020-03-04,54
50010209201,2020-03-05,68
50010209201,2020-03-06,41
50010209201,2020-03-07,54
50010209201,2020-03-08,56
50010209201,2020-03-09,52
50010209201,2020-03-10,54
50010209201,2020-03-11,52
50010209201,2020-03-12,44
50010209201,2020-03-13,47
50010209201,2020-03-14,50
50010209201,2020-03-15,49
50010209201,2020-03-16,46
50010209201,2020-03-17,49
50010209201,2020-03-18,44
50010209201,2020-03-19,38
50010209201,2020-03-20,24
50010209201,2020-03-21,9
50010209201,2020-03-22,3
50010209201,2020-03-23,5
50010209201,2020-03-24,6
50010209201,2020-03-25,7
50010209201,2020-03-26,7
50010209201,2020-03-27,5
50010209201,2020-03-28,6
50010209201,2020-03-29,2
50010209201,2020-03-30,3
50010209201,2020-03-31,5
50010209201,2020-04-01,3
50010209201,2020-04-02,8
50010209201,2020-04-03,7
50010209201,2020-04-04,2
50010209201,2020-04-05,6
50010209201,2020-04-06,9
50010209201,2020-04-07,1
50010209201,2020-04-08,6
50010209201,2020-04-09,6
50010209201,2020-04-10,6
50010209201,2020-04-11,10
50010209201,2020-04-12,12
50010209201,2020-04-13,18
50010209201,2020-04-14,7
50010209201,2020-04-15,23
50010209201,2020-04-16,36
50010209201,2020-04-17,33
50010209201,2020-04-18,22
50010209201,2020-04-19,30
50010209201,2020-04-20,42
50010209201,2020-04-21,35
50010209201,2020-04-22,48
50010209201,2020-04-23,49
50010209201,2020-04-24,50
50010209201,2020-04-25,38
50010209201,2020-04-26,44
50010209201,2020-04-27,46
50010209201,2020-04-28,51
50010209201,2020-04-29,55
50010209201,2020-04-30,50
50010209201,2020-05-01,49
50010209201,2020-05-02,47
50010209201,2020-05-03,50
50010209201,2020-05-04,51
50010209201,2020-05-05,47
50010209201,2020-05-06,54
50010209201,2020-05-07,52
50010209201,2020-05-08,52
50010209201,2020-05-09,38
50010209201,2020-05-10,44
50010209201,2020-05-11,59
50010209201,2020-05-12,64
50010209201,2020-05-13,71
50010209201,2020-05-14,59
50010209201,2020-05-15,64
50010209201,2020-05-16,42
50010209201,2020-05-17,48
50010209201,2020-05-18,62
50010209201,2020-05-19,46
50010209201,2020-05-20,45
50010209201,2020-05-21,42
50010209201,2020-05-22,52
50010209201,2020-05-23,56
50010209201,2020-05-24,49
50010209201,2020-05-25,53
50010209201,2020-05-26,65
50010209201,2020-05-27,59
50010209201,2020-05-28,62
50010209201,2020-05-29,53
50010209201,2020-05-30,48
50010209201,2020-05-31,45
50010209201,2020-06-01,57
50010209201,2020-06-02,58
50010209201,2020-06-03,40
50010209201,2020-06-04,56
50010209201,2020-06-05,52
50010209201,2020-06-06,42
50010209201,2020-06-07,34
50010209201,2020-06-08,52
50010209201,2020-06-09,54
50010209201,2020-06-10,54
50010209201,2020-06-11,57
50010209201,2020-06-12,46
50010209201,2020-06-13,43
50010209201,2020-06-14,40
50010209201,2020-06-15,52
50010209201,2020-06-16,53
50010209201,2020-06-17,42
50010209201,2020-06-18,44
50010209201,2020-06-19,46
50010209201,2020-06-20,29
50010209201,2020-06-21,32
50010209201,2020-06-22,42
50010209201,2020-06-23,62
50010209201,2020-06-24,58
50010209201,2020-06-25,46
50010209201,2020-06-26,51
50010209201,2020-06-27,47
50010209201,2020-06-28,54
50010209201,2020-06-29,41
50010209201,2020-06-30,46
50010209201,2020-07-01,49
50010209201,2020-07-02,54
50010209201,2020-07-03,43
50010209201,2020-07-04,36
50010209201,2020-07-05,42
50010209201,2020-07-06,52
50010209201,2020-07-07,35
50010209201,2020-07-08,45
50010209201,2020-07-09,41
50010209201,2020-07-10,41
50010209201,2020-07-11,35
50010209201,2020-07-12,37
50010209201,2020-07-13,49
50010209201,2020-07-14,44
50010209201,2020-07-15,38
50010209201,2020-07-16,33
50010209201,2020-07-17,34
50010209201,2020-07-18,26
50010209201,2020-07-19,28
50010209201,2020-07-20,31
50010209201,2020-07-21,40
50010209201,2020-07-22,34
50010209201,2020-07-23,20
50010209201,2020-07-24,28
50010209201,2020-07-25,15
50010209201,2020-07-26,22
50010209201,2020-07-27,20
50010209201,2020-07-28,4
50010209201,2020-07-29,2
50010209201,2020-07-30,8
50010209201,2020-07-31,5
50010209201,2020-08-01,6
50010209201,2020-08-02,2
50010209201,2020-08-03,2
50010209201,2020-08-04,3
50010209201,2020-08-05,4
50010209201,2020-08-06,2
50010209201,2020-08-07,6
50010209201,2020-08-08,2
50010209201,2020-08-09,3
50010209201,2020-08-10,9
50010209201,2020-08-11,6
50010209201,2020-08-12,5
50010209201,2020-08-13,6
50010209201,2020-08-14,3
50010209201,2020-08-15,2
50010209201,2020-08-16,4
50010209201,2020-08-17,3
50010209201,2020-08-18,7
50010209201,2020-08-19,9
50010209201,2020-08-20,8
50010209201,2020-08-21,8
50010209201,2020-08-22,3
50010209201,2020-08-23,7
50010209201,2020-08-24,14
50010209201,2020-08-25,4
50010209201,2020-08-26,10
50010209201,2020-08-27,6
50010209201,2020-08-28,10
50010209201,2020-08-29,12
50010209201,2020-08-30,7
50010209201,2020-08-31,13
50010209201,2020-09-01,9
50010209201,2020-09-02,12
50010209201,2020-09-03,13
50010209201,2020-09-04,14
50010209201,2020-09-05,15
50010209201,2020-09-06,18
50010209201,2020-09-07,22
50010209201,2020-09-08,24
50010209201,2020-09-09,19
50010209201,2020-09-10,14
50010209201,2020-09-11,30
50010209201,2020-09-12,18
50010209201,2020-09-13,25
50010209201,2020-09-14,29
50010209201,2020-09-15,28
50010209201,2020-09-16,32
50010209201,2020-09-17,37
50010209201,2020-09-18,36
50010209201,2020-09-19,31
50010209201,2020-09-20,32
50010209201,2020-09-21,56
50010209201,2020-09-22,61
50010209201,2020-09-23,69
50010209201,2020-09-24,92
50010209201,2020-09-25,67
50010209201,2020-09-26,66
50010209201,2020-09-27,63
50010209201,2020-09-28,75
50010209201,2020-09-29,70
50010209201,2020-09-30,69
50010209201,2020-10-01,81
50010209201,2020-10-02,73
50010209201,2020-10-03,55
50010209201,2020-10-04,53
50010209201,2020-10-05,85
50010209201,2020-10-06,82
50010209201,2020-10-07,88
50010209201,2020-10-08,73
50010209201,2020-10-09,79
50010209201,2020-10-10,69
50010209201,2020-10-11,61
50010209201,2020-10-12,68
50010209201,2020-10-13,77
50010209201,2020-10-14,76
50010209201,2020-10-15,67
50010209201,2020-10-16,52
50010209201,2020-10-17,71
50010209201,2020-10-18,54
50010209201,2020-10-19,83
50010209201,2020-10-20,76
50010209201,2020-10-21,79
50010209201,2020-10-22,71
50010209201,2020-10-23,64
50010209201,2020-10-24,57
50010209201,2020-10-25,57
50010209201,2020-10-26,86
50010209201,2020-10-27,66
50010209201,2020-10-28,67
50010209201,2020-10-29,64
50010209201,2020-10-30,66
50010209201,2020-10-31,56
50010209201,2020-11-01,50
50010209201,2020-11-02,64
50010209201,2020-11-03,79
50010209201,2020-11-04,69
50010209201,2020-11-05,67
50010209201,2020-11-06,71
50010209201,2020-11-07,43
50010209201,2020-11-08,63
50010209201,2020-11-09,73
50010209201,2020-11-10,69
50010209201,2020-11-11,74
50010209201,2020-11-12,61
50010209201,2020-11-13,75
50010209201,2020-11-14,69
50010209201,2020-11-15,64
50010209201,2020-11-16,59
50010209201,2020-11-17,68
50010209201,2020-11-18,61
50010209201,2020-11-19,64
50010209201,2020-11-20,55
50010209201,2020-11-21,63
50010209201,2020-11-22,51
50010209201,2020-11-23,82
50010209201,2020-11-24,58
50010209201,2020-11-25,77
50010209201,2020-11-26,71
50010209201,2020-11-27,61
50010209201,2020-11-28,66
50010209201,2020-11-29,55
50010209201,2020-11-30,75
50010209201,2020-12-01,73
50010209201,2020-12-02,76
50010209201,2020-12-03,67
50010209201,2020-12-04,81
50010209201,2020-12-05,68
50010209201,2020-12-06,58
50010209201,2020-12-07,71
50010209201,2020-12-08,45
50010209201,2020-12-09,73
50010209201,2020-12-10,74
50010209201,2020-12-11,67
50010209201,2020-12-12,59
50010209201,2020-12-13,54
50010209201,2020-12-14,75
50010209201,2020-12-15,66
50010209201,2020-12-16,71
50010209201,2020-12-17,63
50010209201,2020-12-18,80
50010209201,2020-12-19,67
50010209201,2020-12-20,57
50010209201,2020-12-21,78
50010209201,2020-12-22,77
50010209201,2020-12-23,62
50010209201,2020-12-24,46
50010209201,2020-12-25,42
50010209201,2020-12-26,73
50010209201,2020-12-27,57
50010209201,2020-12-28,91
50010209201,2020-12-29,65
50010209201,2020-12-30,63
50010209201,2020-12-31,39
50010209201,2021-01-01,48
50010209201,2021-01-02,50
50010209201,2021-01-03,53
50010209201,2021-01-04,73
50010209201,2021-01-05,69
50010209201,2021-01-06,66
50010209201,2021-01-07,60
50010209201,2021-01-08,58
50010209201,2021-01-09,51
50010209201,2021-01-10,43
50010209201,2021-01-11,47
50010209201,2021-01-12,60
50010209201,2021-01-13,72
50010209201,2021-01-14,67
50010209201,2021-01-15,67
50010209201,2021-01-16,69
50010209201,2021-01-17,58
50010209201,2021-01-18,98
50010209201,2021-01-19,56
50010209201,2021-01-20,61
50010209201,2021-01-21,64
50010209201,2021-01-22,66
50010209201,2021-01-23,54
50010209201,2021-01-24,59
50010209201,2021-01-25,61
50010209201,2021-01-26,73
50010209201,2021-01-27,63
50010209201,2021-01-28,78
50010209201,2021-01-29,76
50010209201,2021-01-30,52
50010209201,2021-01-31,50
50010209201,2021-02-01,74
50010209201,2021-02-02,70
50010209201,2021-02-03,68
50010209201,2021-02-04,67
50010209201,2021-02-05,82
50010209201,2021-02-06,64
50010209201,2021-02-07,52
50010209201,2021-02-08,64
50010209201,2021-02-09,79
50010209201,2021-02-10,69
50010209201,2021-02-11,64
50010209201,2021-02-12,69
50010209201,2021-02-13,56
50010209201,2021-02-14,66
50010209201,2021-02-15,76
50010209201,2021-02-16,57
50010209201,2021-02-17,74
50010209201,2021-02-18,56
50010209201,2021-02-19,61
50010209201,2021-02-20,57
50010209201,2021-02-21,52
50010209201,2021-02-22,55
50010209201,2021-02-23,72
50010209201,2021-02-24,59
50010209201,2021-02-25,53
50010209201,2021-02-26,76
50010209201,2021-02-27,50
50010209201,2021-02-28,44
50010209201,2021-03-01,79
50010209201,2021-03-02,59
50010209201,2021-03-03,53
50010209201,2021-03-04,53
50010209201,2021-03-05,70
50010209201,2021-03-06,51
50010209201,2021-03-07,45
50010209201,2021-03-08,66
50010209201,2021-03-09,56
50010209201,2021-03-10,45
50010209201,2021-03-11,50
50010209201,2021-03-12,57
50010209201,2021-03-13,36
50010209201,2021-03-14,34
50010209201,2021-03-15,48
50010209201,2021-03-16,40
50010209201,2021-03-17,22
50010209201,2021-03-18,7
50010209201,2021-03-19,12
50010209201,2021-03-20,3
50010209201,2021-03-21,11
50010209201,2021-03-22,9
50010209201,2021-03-23,17
50010209201,2021-03-24,13
50010209201,2021-03-25,15
50010209201,2021-03-26,9
50010209201,2021-03-27,9
50010209201,2021-03-28,10
50010209201,2021-03-29,17
50010209201,2021-03-30,17
50010209201,2021-03-31,18
50010209201,2021-04-01,16
50010209201,2021-04-02,22
50010209201,2021-04-03,20
50010209201,2021-04-04,20
50010209201,2021-04-05,25
50010209201,2021-04-06,19
50010209201,2021-04-07,10
50010209201,2021-04-08,22
50010209201,2021-04-09,26
50010209201,2021-04-10,19
50010209201,2021-04-11,24
50010209201,2021-04-12,30
50010209201,2021-04-13,38
50010209201,2021-04-14,34
50010209201,2021-04-15,29
50010209201,2021-04-16,26
50010209201,2021-04-17,32
50010209201,2021-04-18,21
50010209201,2021-04-19,37
50010209201,2021-04-20,29
50010209201,2021-04-21,42
50010209201,2021-04-22,50
50010209201,2021-04-23,52
50010209201,2021-04-24,56
50010209201,2021-04-25,50
50010209201,2021-04-26,59
50010209201,2021-04-27,57
50010209201,2021-04-28,54
50010209201,2021-04-29,55
50010209201,2021-04-30,56
50010209201,2021-05-01,33
50010209201,2021-05-02,47
50010209201,2021-05-03,68
50010209201,2021-05-04,59
50010209201,2021-05-05,63
50010209201,2021-05-06,54
50010209201,2021-05-07,69
50010209201,2021-05-08,46
50010209201,2021-05-09,35
50010209201,2021-05-10,52
50010209201,2021-05-11,65
50010209201,2021-05-12,65
50010209201,2021-05-13,59
50010209201,2021-05-14,60
50010209201,2021-05-15,47
50010209201,2021-05-16,34
50010209201,2021-05-17,57
50010209201,2021-05-18,64
50010209201,2021-05-19,51
50010209201,2021-05-20,49
50010209201,2021-05-21,51
50010209201,2021-05-22,54
50010209201,2021-05-23,57
50010209201,2021-05-24,68
50010209201,2021-05-25,56
50010209201,2021-05-26,49
50010209201,2021-05-27,60
50010209201,2021-05-28,49
50010209201,2021-05-29,45
50010209201,2021-05-30,40
50010209201,2021-05-31,44
50010209201,2021-06-01,58
50010209201,2021-06-02,52
50010209201,2021-06-03,50
50010209201,2021-06-04,45
50010209201,2021-06-05,46
50010209201,2021-06-06,39
50010209201,2021-06-07,29
50010209201,2021-06-08,48
50010209201,2021-06-09,51
50010209201,2021-06-10,56
50010209201,2021-06-11,33
50010209201,2021-06-12,40
50010209201,2021-06-13,43
50010209201,2021-06-14,48
50010209201,2021-06-15,54
50010209201,2021-06-16,46
50010209201,2021-06-17,36
50010209201,2021-06-18,47
50010209201,2021-06-19,29
50010209201,2021-06-20,33
50010209201,2021-06-21,19
50010209201,2021-06-22,22
50010209201,2021-06-23,22
50010209201,2021-06-24,25
50010209201,2021-06-25,31
50010209201,2021-06-26,20
50010209201,2021-06-27,14
50010209201,2021-06-28,27
50010209201,2021-06-29,24
50010209201,2021-06-30,33
50010209201,2021-07-01,29
50010209201,2021-07-02,33
50010209201,2021-07-03,19
50010209201,2021-07-04,30
50010209201,2021-07-05,19
50010209201,2021-07-06,43
50010209201,2021-07-07,36
50010209201,2021-07-08,33
50010209201,2021-07-09,40
50010209201,2021-07-10,27
50010209201,2021-07-11,30
50010209201,2021-07-12,37
50010209201,2021-07-13,41
50010209201,2021-07-14,44
50010209201,2021-07-15,41
50010209201,2021-07-16,27
50010209201,2021-07-17,31
50010209201,2021-07-18,24
50010209201,2021-07-19,47
50010209201,2021-07-20,29
50010209201,2021-07-21,55
50010209201,2021-07-22,48
50010209201,2021-07-23,43
50010209201,2021-07-24,42
50010209201,2021-07-25,39
50010209201,2021-07-26,65
50010209201,2021-07-27,77
50010209201,2021-07-28,69
50010209201,2021-07-29,77
50010209201,2021-07-30,61
50010209201,2021-07-31,54
50010209201,2021-08-01,77
50010209201,2021-08-02,81
50010209201,2021-08-03,62
50010209201,2021-08-04,55
50010209201,2021-08-05,53
50010209201,2021-08-06,65
50010209201,2021-08-07,61
50010209201,2021-08-08,52
50010209201,2021-08-09,70
50010209201,2021-08-10,54
50010209201,2021-08-11,55
50010209201,2021-08-12,50
50010209201,2021-08-13,50
50010209201,2021-08-14,57
50010209201,2021-08-15,42
50010209201,2021-08-16,48
50010209201,2021-08-17,58
50010209201,2021-08-18,51
50010209201,2021-08-19,38
50010209201,2021-08-20,60
50010209201,2021-08-21,51
50010209201,2021-08-22,55
50010209201,2021-08-23,52
50010209201,2021-08-24,51
50010209201,2021-08-25,60
50010209201,2021-08-26,57
50010209201,2021-08-27,59
50010209201,2021-08-28,57
50010209201,2021-08-29,58
50010209201,2021-08-30,49
50010209201,2021-08-31,24
50010209201,2021-09-01,47
50010209201,2021-09-02,43
50010209201,2021-09-03,55
50010209201,2021-09-04,46
50010209201,2021-09-05,47
50010209201,2021-09-06,50
50010209201,2021-09-07,57
50010209201,2021-09-08,53
50010209201,2021-09-09,50
50010209201,2021-09-10,49
50010209201,2021-09-11,47
50010209201,2021-09-12,51
50010209201,2021-09-13,31
50010209201,2021-09-14,53
50010209201,2021-09-15,39
50010209201,2021-09-16,24
50010209201,2021-09-17,21
50010209201,2021-09-18,20
50010209201,2021-09-19,16
50010209201,2021-09-20,32
50010209201,2021-09-21,37
50010209201,2021-09-22,17
50010209201,2021-09-23,11
50010209201,2021-09-24,11
50010209201,2021-09-25,6
50010209201,2021-09-26,10
50010209201,2021-09-27,11
50010209201,2021-09-28,11
50010209201,2021-09-29,15
50010209201,2021-09-30,10
50010209201,2021-10-01,20
50010209201,2021-10-02,19
50010209201,2021-10-03,12
50010209201,2021-10-04,26
50010209201,2021-10-05,4
50010209201,2021-10-06,7
50010209201,2021-10-07,10
50010209201,2021-10-08,7
50010209201,2021-10-09,6
50010209201,2021-10-10,9
50010209201,2021-10-11,4
50010209201,2021-10-12,10
50010209201,2021-10-13,5
50010209201,2021-10-14,5
50010209201,2021-10-15,4
50010209201,2021-10-16,5
50010209201,2021-10-17,2
50010209201,2021-10-18,8
